layer,word_idx,row_uid,hidden_row_idx,n_active,recon_error,input_norm,recon_error_rel,text_id,word_position,word,surprisal,RT_prime,is_sentence_final
7,1051,provo:21:6,1072,53,17.558130264282227,81.99844360351562,0.21412760019302368,21,6,to,0.0327878221869468,5.28945240900596,0
7,1052,provo:21:7,1073,53,22.18956756591797,82.41463470458984,0.269243061542511,21,7,catch,5.893227577209473,5.3016868494159946,0
7,1053,provo:21:8,1074,49,18.154558181762695,83.6296157836914,0.2170828878879547,21,8,up,0.1230784729123115,5.223463733600078,0
7,1054,provo:21:9,1075,56,23.570484161376953,69.70716857910156,0.3381357192993164,21,9,to,2.035291910171509,5.268231742202385,0
7,1055,provo:21:10,1076,52,21.771451950073242,88.86595916748047,0.24499203264713287,21,10,musicians,15.933441162109377,5.397526669108573,0
7,1056,provo:21:11,1077,49,19.339168548583984,78.99186706542969,0.24482481181621552,21,11,who,4.535599231719971,5.304635145031947,0
7,1057,provo:21:12,1078,47,19.926258087158203,80.53868103027344,0.2474122792482376,21,12,practice,8.94912052154541,5.396067838050744,0
7,1058,provo:21:13,1079,48,14.078508377075195,70.19226837158203,0.20057064294815063,21,13,mentally.,20.22067642211914,5.403378410745144,1
7,1059,provo:21:14,1080,28,10.536089897155762,82.8321304321289,0.12719810009002686,21,14,Although,8.160808563232422,5.366341914181147,0
7,1060,provo:21:15,1081,39,10.739150047302246,72.7100830078125,0.14769822359085083,21,15,the,3.3389506340026855,5.074287088493052,0
7,1061,provo:21:16,1082,51,19.128236770629883,92.03172302246094,0.20784394443035126,21,16,details,10.32898998260498,5.278098230162087,0
7,1062,provo:21:17,1083,56,15.727492332458496,77.32896423339844,0.20338423550128937,21,17,are,2.0258853435516357,5.168945048804857,0
7,1063,provo:21:18,1084,52,17.03821563720703,84.73103332519531,0.2010858952999115,21,18,still,1.312040090560913,5.315016911797974,0
7,1064,provo:21:19,1085,49,16.61552619934082,90.19011688232422,0.18422779440879822,21,19,somewhat,6.801831245422363,5.32087095180655,0
7,1065,provo:21:20,1086,54,15.090045928955078,71.70645904541016,0.2104419320821762,21,20,"elusive,",6.467625617980957,5.276068263806638,0
7,1066,provo:21:21,1087,44,10.66279125213623,67.58200073242188,0.1577756106853485,21,21,the,3.273867130279541,5.416319591192548,0
7,1067,provo:21:22,1088,38,18.23618507385254,81.52330780029297,0.2236928939819336,21,22,key,8.058228492736816,5.452922493288445,0
7,1068,provo:21:23,1089,64,17.722911834716797,76.99505615234375,0.2301824688911438,21,23,to,2.517183303833008,5.368252349183344,0
7,1069,provo:21:24,1090,62,15.588706016540527,65.6564712524414,0.23742832243442535,21,24,the,4.103199005126953,5.336949551254472,0
7,1070,provo:21:25,1091,39,21.146095275878906,83.28787231445312,0.25389164686203003,21,25,success,3.5879385471343994,5.376526734087803,0
7,1071,provo:21:26,1092,49,15.159564018249512,71.840576171875,0.21101674437522888,21,26,of,0.1086349934339523,5.31580215594443,0
7,1072,provo:21:27,1093,42,19.459436416625977,91.43183898925781,0.21282997727394104,21,27,mental,5.151347637176514,5.406259743376625,0
7,1073,provo:21:28,1094,64,22.906862258911133,90.56078338623047,0.25294461846351624,21,28,imagery,9.212668418884276,5.368271312499559,0
7,1074,provo:21:29,1095,45,16.226104736328125,68.90283203125,0.23549257218837738,21,29,as,5.437960147857666,5.276440656751704,0
7,1075,provo:21:30,1096,45,15.613412857055664,70.23953247070312,0.2222881019115448,21,30,a,0.8275411128997803,5.422692405194905,0
7,1076,provo:21:31,1097,83,29.92998504638672,92.35328674316406,0.3240814208984375,21,31,rehearsal,14.366140365600586,5.3064334526313175,0
7,1077,provo:21:32,1098,81,19.84903335571289,82.21797180175781,0.24141964316368103,21,32,technique,3.559826135635376,5.258908001462184,0
7,1078,provo:21:33,1099,52,16.064998626708984,76.02064514160156,0.21132415533065796,21,33,is,0.7085832357406616,5.126897328198051,0
7,1079,provo:21:34,1100,47,15.296284675598145,65.4306640625,0.23377853631973267,21,34,that,2.3712351322174072,5.422068395831902,0
7,1080,provo:21:35,1101,33,15.069771766662598,75.76898193359375,0.1988910436630249,21,35,most,8.806968688964844,5.437542547922036,0
7,1081,provo:21:36,1102,54,13.233207702636719,75.67578887939453,0.17486712336540222,21,36,of,2.2744498252868652,5.396351670570322,0
7,1082,provo:21:37,1103,39,11.454427719116211,73.41775512695312,0.15601713955402374,21,37,the,1.1693949699401855,5.301570568140048,0
7,1083,provo:21:38,1104,55,23.499595642089844,74.95313262939453,0.3135238587856293,21,38,same,10.219115257263184,5.292855924371872,0
7,1084,provo:21:39,1105,60,26.73232650756836,93.37389373779297,0.2862933576107025,21,39,neurological,9.08974552154541,5.331062932071597,0
7,1085,provo:21:40,1106,67,23.60560417175293,93.43126678466797,0.2526520788669586,21,40,regions,9.0282564163208,5.435636410919386,0
7,1086,provo:21:41,1107,68,16.787952423095703,76.55701446533203,0.2192869335412979,21,41,are,2.278066396713257,5.333497135086836,0
7,1087,provo:21:42,1108,70,25.44747543334961,86.12641143798828,0.2954665720462799,21,42,invoked,13.729113578796388,5.376605809002522,0
7,1088,provo:21:43,1109,51,18.744922637939453,70.18109893798828,0.26709359884262085,21,43,by,4.176438331604004,5.270803261157267,0
7,1089,provo:21:44,1110,40,22.830215454101562,88.68495178222656,0.2574305534362793,21,44,mental,7.758225440979004,5.524279641047491,0
7,1090,provo:21:45,1111,62,21.87436866760254,84.58633422851562,0.2586040496826172,21,45,practice,9.596224784851074,5.4327813703612,0
7,1091,provo:21:46,1112,70,17.81269645690918,64.90178680419922,0.2744561731815338,21,46,as,5.038208961486816,5.402482759179298,0
7,1092,provo:21:47,1113,53,21.399993896484375,70.3912124633789,0.3040151298046112,21,47,by,11.34911823272705,5.516445478436063,0
7,1093,provo:21:48,1114,53,19.57746124267578,82.5270767211914,0.23722469806671143,21,48,real,7.120022773742676,5.2954980876482844,0
7,1094,provo:21:49,1115,44,11.700345993041992,65.64971923828125,0.1782238483428955,21,49,practice.,5.011533737182617,5.276750195920195,1
7,1095,provo:22:3,1117,50,26.3416805267334,86.63693237304688,0.30404677987098694,22,3,smoke,14.964975357055664,5.297086824844866,0
7,1096,provo:22:4,1118,57,20.741792678833008,83.59825134277344,0.248112753033638,22,4,came,11.468088150024414,5.421580496423582,0
7,1097,provo:22:5,1119,53,23.991241455078125,81.05892181396484,0.2959728538990021,22,5,out,1.9868085384368896,5.387629488696749,0
7,1098,provo:22:6,1120,45,20.323583602905273,75.96780395507812,0.2675289213657379,22,6,of,1.0603729486465454,5.3696078459832055,0
7,1099,provo:22:7,1121,61,15.634037971496582,74.0763931274414,0.21105290949344635,22,7,it.,5.54005241394043,5.15873753255741,1
7,1100,provo:22:8,1122,29,13.483832359313965,75.28768920898438,0.17909744381904602,22,8,There,6.179470062255859,5.384124856761395,0
7,1101,provo:22:9,1123,49,23.783998489379883,78.38126373291016,0.3034398555755615,22,9,came,10.408774375915527,5.36990967733514,0
7,1102,provo:22:10,1124,62,23.702014923095703,76.31813049316406,0.31056860089302063,22,10,also,8.060029983520508,5.312093812789508,0
7,1103,provo:22:11,1125,53,19.71658706665039,82.71629333496094,0.23836401104927063,22,11,children's,17.621170043945312,5.19876583373344,0
7,1104,provo:22:12,1126,62,16.27975845336914,72.57350158691406,0.22432097792625427,22,12,"voices,",8.19839859008789,5.260549834036747,0
7,1105,provo:22:13,1127,62,17.725597381591797,69.94049072265625,0.253438264131546,22,13,for,8.363082885742188,5.381191010609286,0
7,1106,provo:22:14,1128,48,22.272388458251953,77.50057220458984,0.2873835265636444,22,14,so,10.102821350097656,5.340027863426953,0
7,1107,provo:22:15,1129,46,23.9805965423584,80.43782806396484,0.29812586307525635,22,15,safe,16.66718292236328,5.378170597348029,0
7,1108,provo:22:16,1130,85,23.648895263671875,68.75505828857422,0.34395861625671387,22,16,did,5.141601085662842,5.350380338739944,0
7,1109,provo:22:17,1131,87,19.078962326049805,70.15174102783203,0.2719670534133911,22,17,the,2.970609188079834,5.42125197122865,0
7,1110,provo:22:18,1132,44,19.89382553100586,80.7205581665039,0.24645301699638367,22,18,boys,9.636038780212402,5.218863955992047,0
7,1111,provo:22:19,1133,53,19.997194290161133,78.87586212158203,0.25352743268013,22,19,feel,7.062443256378174,5.213748307698087,0
7,1112,provo:22:20,1134,61,21.67574691772461,67.63453674316406,0.32048341631889343,22,20,in,5.502742290496826,5.285219000127569,0
7,1113,provo:22:21,1135,54,16.86374282836914,75.56095123291016,0.2231806516647339,22,21,their,1.9004662036895752,5.276601082086213,0
7,1114,provo:22:22,1136,77,24.843685150146484,79.59024047851562,0.3121448755264282,22,22,hiding-place,16.369461059570312,5.036749892446055,0
7,1115,provo:22:23,1137,68,15.963644981384277,61.885868072509766,0.2579529881477356,22,23,that,2.7153913974761963,5.2743950374357045,0
7,1116,provo:22:24,1138,65,15.469014167785645,71.85662078857422,0.21527612209320068,22,24,they,0.8045493960380554,5.285498382299169,0
7,1117,provo:22:25,1139,66,15.192475318908691,71.00251770019531,0.21397094428539276,22,25,were,3.803710460662842,5.314548034671229,0
7,1118,provo:22:26,1140,117,34.67002487182617,86.48954010009766,0.4008580148220062,22,26,gaily,15.73764991760254,5.28631752006067,0
7,1119,provo:22:27,1141,49,12.48049545288086,68.45310974121094,0.18232181668281555,22,27,chattering.,17.99405288696289,5.258336089229431,1
7,1120,provo:22:28,1142,38,9.414066314697266,72.20149993896484,0.13038602471351624,22,28,The,3.6223089694976807,5.359063976330099,0
7,1121,provo:22:29,1143,66,21.806819915771484,96.80596160888672,0.22526319324970245,22,29,pirates,14.454809188842772,5.473581895810486,0
7,1122,provo:22:30,1144,56,21.26465606689453,87.40424346923828,0.24329088628292084,22,30,listened,10.285139083862305,5.366574485531937,0
7,1123,provo:22:31,1145,61,16.74610710144043,73.85966491699219,0.22672872245311737,22,31,"grimly,",14.973628997802734,5.347603560860961,0
7,1124,provo:22:32,1146,61,13.902894020080566,73.01615905761719,0.19040845334529877,22,32,and,2.540623903274536,5.184210230826966,0
7,1125,provo:22:33,1147,33,16.619327545166016,76.48741912841797,0.21728184819221497,22,33,then,4.0855255126953125,5.262158919910538,0
7,1126,provo:22:34,1148,41,23.00469207763672,80.21356964111328,0.2867930233478546,22,34,replaced,13.844199180603027,5.2546246327503905,0
7,1127,provo:22:35,1149,55,17.0651912689209,70.6595687866211,0.24151282012462616,22,35,the,1.484644055366516,5.4268324744360035,0
7,1128,provo:22:36,1150,60,15.010783195495605,64.62166595458984,0.23228715360164642,22,36,mushroom.,20.609865188598633,5.206097998544513,1
7,1129,provo:22:37,1151,35,15.414359092712402,73.77378845214844,0.20894086360931396,22,37,They,3.7680106163024902,5.296819879436031,0
7,1130,provo:22:38,1152,31,16.549808502197266,77.71239471435547,0.21296226978302002,22,38,looked,4.7786760330200195,5.429850655105574,0
7,1131,provo:22:39,1153,38,25.33378791809082,77.5444107055664,0.326700359582901,22,39,around,5.770049095153809,5.33375461940061,0
7,1132,provo:22:40,1154,49,22.870044708251953,80.92261505126953,0.2826162278652191,22,40,them,5.356897830963135,5.300052166573412,0
7,1133,provo:22:41,1155,49,17.458280563354492,69.2037124633789,0.2522737681865692,22,41,and,4.40740966796875,5.309395007798302,0
7,1134,provo:22:42,1156,38,22.23973846435547,76.47811889648438,0.29079872369766235,22,42,noted,9.203072547912598,5.377904371362675,0
7,1135,provo:22:43,1157,59,13.293289184570312,69.08419036865234,0.1924215853214264,22,43,the,2.302577257156372,5.266511556244758,0
7,1136,provo:22:44,1158,52,22.358261108398438,85.24847412109375,0.2622716724872589,22,44,holes,10.10312843322754,5.312030229414146,0
7,1137,provo:22:45,1159,60,18.61827278137207,79.0696029663086,0.2354668825864792,22,45,in,1.199483871459961,5.35662145752793,0
7,1138,provo:22:46,1160,49,16.19209861755371,72.71426391601562,0.2226811945438385,22,46,the,0.3515146970748901,5.360287426897401,0
7,1139,provo:22:47,1161,53,19.210124969482422,73.6868896484375,0.2606993615627289,22,47,seven,15.010974884033203,5.493135993634615,0
7,1140,provo:22:48,1162,46,13.981695175170898,65.66971588134766,0.21290932595729828,22,48,trees.,7.841850280761719,5.4177325008979125,1
7,1141,provo:23:3,1164,71,35.10349655151367,91.49934387207031,0.38364753127098083,23,3,nucleus,18.204124450683594,5.182138133135806,0
7,1142,provo:23:4,1165,78,20.87735939025879,80.81309509277344,0.2583412826061249,23,4,has,7.178027629852295,5.426123986781982,0
7,1143,provo:23:5,1166,52,18.794010162353516,73.74007415771484,0.2548683285713196,23,5,all,9.877208709716797,5.412123542810508,0
7,1144,provo:23:6,1167,46,21.157474517822266,77.93070220947266,0.2714908719062805,23,6,of,3.2559986114501953,5.400315305375389,0
7,1145,provo:23:7,1168,56,26.839445114135742,86.05552673339844,0.31188520789146423,23,7,its,1.9890629053115845,5.340921203200558,0
7,1146,provo:23:8,1169,68,29.89545249938965,85.82633972167969,0.3483249247074127,23,8,proton,11.406526565551758,5.383869558921281,0
7,1147,provo:23:9,1170,75,29.77058982849121,93.2453842163086,0.319271445274353,23,9,shells,12.181089401245115,5.347521729564474,0
7,1148,provo:23:10,1171,60,19.6362247467041,72.2516860961914,0.2717753052711487,23,10,or,10.059884071350098,5.284349356263861,0
7,1149,provo:23:11,1172,88,28.65093231201172,93.80970764160156,0.30541542172431946,23,11,neutron,7.781771183013916,5.449824201161936,0
7,1150,provo:23:12,1173,77,28.287334442138672,86.32572174072266,0.32768142223358154,23,12,shells,6.243476390838623,5.2079456238080475,0
7,1151,provo:23:13,1174,63,25.86846351623535,89.35746765136719,0.2894941568374634,23,13,loaded,11.3604736328125,5.303947798079219,0
7,1152,provo:23:14,1175,74,19.334062576293945,70.43765258789062,0.2744847536087036,23,14,to,5.360471725463867,5.35733305923326,0
7,1153,provo:23:15,1176,48,25.258737564086914,78.69245147705078,0.320980429649353,23,15,full,9.882951736450195,5.327283774563867,0
7,1154,provo:23:16,1177,55,13.9810152053833,66.76966857910156,0.20939171314239502,23,16,"capacity,",5.232658386230469,5.247609898953656,0
7,1155,provo:23:17,1178,47,13.629191398620605,65.3389663696289,0.20859208703041077,23,17,the,4.831464767456055,5.360960160828087,0
7,1156,provo:23:18,1179,58,22.445911407470703,88.02772521972656,0.25498685240745544,23,18,layers,12.970970153808594,5.218518157866257,0
7,1157,provo:23:19,1180,56,16.684110641479492,79.7271957397461,0.20926499366760254,23,19,can,6.107183933258057,5.496563240318536,0
7,1158,provo:23:20,1181,69,22.737565994262695,90.32340240478516,0.25173506140708923,23,20,align,14.64071559906006,5.242329840193572,0
7,1159,provo:23:21,1182,57,19.774986267089844,77.65792846679688,0.25464221835136414,23,21,so,6.755336284637451,5.324795239336401,0
7,1160,provo:23:22,1183,67,25.83455467224121,83.25100708007812,0.31032124161720276,23,22,well,6.566920280456543,5.304769616224365,0
7,1161,provo:23:23,1184,41,17.791133880615234,73.3836669921875,0.24243997037410736,23,23,that,0.6809012293815613,5.3447569262170385,0
7,1162,provo:23:24,1185,53,17.623825073242188,79.27569580078125,0.22231057286262512,23,24,each,6.524922847747803,5.374854911559734,0
7,1163,provo:23:25,1186,69,23.907485961914062,96.4864501953125,0.24778075516223907,23,25,shell,5.942870140075684,5.230768705747269,0
7,1164,provo:23:26,1187,46,19.619182586669922,75.11483764648438,0.26118916273117065,23,26,can,2.455274820327759,5.383306026678395,0
7,1165,provo:23:27,1188,83,31.433727264404297,82.54838562011719,0.3807915449142456,23,27,spoon,17.97286605834961,5.383751845461891,0
7,1166,provo:23:28,1189,86,31.84284210205078,92.65592956542969,0.3436676263809204,23,28,intimately,21.772510528564453,5.381764729696913,0
7,1167,provo:23:29,1190,72,16.93134117126465,63.937747955322266,0.264809787273407,23,29,with,3.624332427978515,5.335795132221409,0
7,1168,provo:23:30,1191,47,19.88308334350586,74.95023345947266,0.2652837932109833,23,30,its,2.8017795085906982,5.359007889436751,0
7,1169,provo:23:31,1192,53,23.06032943725586,83.1933364868164,0.27718961238861084,23,31,attractive,16.009357452392578,5.332603399949348,0
7,1170,provo:23:32,1193,61,15.502882957458496,64.80683898925781,0.23921677470207214,23,32,"neighbors,",10.806488990783691,5.425598055532572,0
7,1171,provo:23:33,1194,47,20.387657165527344,81.9721908569336,0.24871431291103363,23,33,forming,4.833591461181641,5.386695277419449,0
7,1172,provo:23:34,1195,53,13.92165756225586,73.48201751708984,0.18945665657520294,23,34,a,1.1998579502105713,4.931918440471118,0
7,1173,provo:23:35,1196,46,15.062183380126953,76.9457015991211,0.19575080275535583,23,35,more,7.031167507171631,5.412874107936068,0
7,1174,provo:23:36,1197,61,22.074953079223633,89.4623794555664,0.24675123393535614,23,36,compact,4.608327388763428,5.142367533530201,0
7,1175,provo:23:37,1198,89,25.810569763183594,83.87300109863281,0.307733952999115,23,37,sphere,7.491151332855225,5.417059985577195,0
7,1176,provo:23:38,1199,62,17.204404830932617,72.34992218017578,0.23779438436031342,23,38,that,4.169862270355225,5.492149764513823,0
7,1177,provo:23:39,1200,48,23.14293670654297,80.52845764160156,0.28738829493522644,23,39,fits,8.009307861328125,5.357856511464209,0
7,1178,provo:23:40,1201,59,23.725351333618164,79.982666015625,0.2966311573982239,23,40,well,6.972568988800049,5.383902830846403,0
7,1179,provo:23:41,1202,66,20.7257080078125,74.68170166015625,0.2775205671787262,23,41,within,3.2164394855499268,5.3565465815907345,0
7,1180,provo:23:42,1203,54,14.412873268127441,67.81461334228516,0.21253344416618347,23,42,the,0.7024365067481995,5.443882801616313,0
7,1181,provo:23:43,1204,51,20.22467803955078,81.73883819580078,0.2474304586648941,23,43,strong,11.253442764282228,5.365724706539416,0
7,1182,provo:23:44,1205,46,21.27301025390625,89.6023178100586,0.2374158501625061,23,44,nuclear,7.414360523223877,5.3811503892926345,0
7,1183,provo:23:45,1206,61,23.822721481323242,76.27568054199219,0.3123239576816559,23,45,force's,12.219767570495604,5.260945096279207,0
7,1184,provo:23:46,1207,87,24.41228485107422,77.6547622680664,0.31436944007873535,23,46,area,9.346916198730469,5.573547919906334,0
7,1185,provo:23:47,1208,65,19.4836483001709,70.99703216552734,0.274429053068161,23,47,of,0.7466140985488892,5.404172776149535,0
7,1186,provo:23:48,1209,42,12.22862434387207,69.37823486328125,0.17626023292541504,23,48,influence.,3.207106113433838,5.434523652971943,1
7,1187,provo:24:3,1211,64,18.79678726196289,82.9883041381836,0.22649922966957092,24,3,have,7.11582612991333,5.35932883061465,0
7,1188,provo:24:4,1212,47,17.423513412475586,79.45511627197266,0.21928749978542328,24,4,a,4.536006450653076,5.355276624717548,0
7,1189,provo:24:5,1213,67,34.23095703125,83.27828216552734,0.4110430181026459,24,5,halo,14.136028289794922,5.317069813079736,0
7,1190,provo:24:6,1214,61,19.64719581604004,78.0338363647461,0.25177791714668274,24,6,that,4.415826320648193,5.322598460684348,0
7,1191,provo:24:7,1215,41,19.66713523864746,78.37232971191406,0.2509448826313019,24,7,makes,4.881200790405273,5.422171422105092,0
7,1192,provo:24:8,1216,60,21.397369384765625,90.76402282714844,0.23574726283550262,24,8,owners,16.23371124267578,5.434912581893438,0
7,1193,provo:24:9,1217,55,19.504867553710938,90.16297149658203,0.21632902324199677,24,9,feel,3.774015426635742,5.327399691724294,0
7,1194,provo:24:10,1218,86,31.97507095336914,93.67888641357422,0.3413263261318207,24,10,righteous,14.265345573425291,5.274331808853616,0
7,1195,provo:24:11,1219,48,16.01184844970703,76.06692504882812,0.21049685776233673,24,11,and,2.814251184463501,5.244856486660731,0
7,1196,provo:24:12,1220,53,18.906906127929688,71.12598419189453,0.26582276821136475,24,12,their,6.991668701171875,5.44844423933478,0
7,1197,provo:24:13,1221,56,21.999807357788086,82.3910903930664,0.26701682806015015,24,13,neighbors,7.81492805480957,5.371764395089398,0
7,1198,provo:24:14,1222,65,22.155759811401367,92.22533416748047,0.2402350753545761,24,14,feel,1.0245660543441772,5.378524933560957,0
7,1199,provo:24:15,1223,71,27.798892974853516,91.66107177734375,0.30327916145324707,24,15,guilty,5.324911594390869,5.202050166941707,0
7,1200,provo:24:16,1224,65,18.53207015991211,71.21012115478516,0.26024487614631653,24,16,for,3.773344039916992,4.9577817375879984,0
7,1201,provo:24:17,1225,53,18.55556869506836,79.46440887451172,0.2335079163312912,24,17,not,2.8502604961395264,5.407071099402904,0
7,1202,provo:24:18,1226,44,20.63800621032715,82.42625427246094,0.2503814697265625,24,18,doing,3.433344602584839,5.237328100149012,0
7,1203,provo:24:19,1227,46,20.286531448364258,71.21781158447266,0.28485193848609924,24,19,as,7.319097518920898,5.168140153530286,0
7,1204,provo:24:20,1228,64,23.206037521362305,88.11528015136719,0.2633599638938904,24,20,much,3.3423142433166504,5.3600537310971434,0
7,1205,provo:24:21,1229,63,21.997682571411133,73.15989685058594,0.3006795048713684,24,21,to,2.7674360275268555,5.304589387523128,0
7,1206,provo:24:22,1230,61,20.69981575012207,81.74283599853516,0.2532309591770172,24,22,save,6.604994297027588,5.373986148995679,0
7,1207,provo:24:23,1231,45,15.378562927246094,71.06978607177734,0.2163867950439453,24,23,the,3.032034158706665,5.276062079517569,0
7,1208,provo:24:24,1232,43,12.291996955871582,70.5109634399414,0.17432746291160583,24,24,planet.,5.554807186126709,5.233461316949911,1
7,1209,provo:24:25,1233,32,11.511143684387207,75.64119720458984,0.15218088030815125,24,25,They,5.840519905090332,5.360848355086592,0
7,1210,provo:24:26,1234,34,13.362764358520508,83.1241455078125,0.16075670719146729,24,26,also,3.207336187362671,5.31003664067468,0
7,1211,provo:24:27,1235,39,19.142677307128906,84.0279312133789,0.227813258767128,24,27,cost,11.09238338470459,5.323334612305604,0
7,1212,provo:24:28,1236,41,18.522960662841797,80.01406860351562,0.23149630427360535,24,28,more,3.2803213596343994,5.324012441183782,0
7,1213,provo:24:29,1237,46,14.020907402038574,67.2335205078125,0.2085404247045517,24,29,and,3.976073741912842,5.246774153354444,0
7,1214,provo:24:30,1238,48,19.57823371887207,65.42808532714844,0.2992328703403473,24,30,a,8.389874458312988,5.442813146479545,0
7,1215,provo:24:31,1239,47,20.594223022460938,73.10677337646484,0.28170061111450195,24,31,new,6.27392578125,5.433567466779537,0
7,1216,provo:24:32,1240,53,19.3471622467041,78.58844757080078,0.24618329107761383,24,32,report,10.219539642333984,5.366733474941071,0
7,1217,provo:24:33,1241,47,17.977182388305664,73.05783081054688,0.2460678368806839,24,33,from,2.600675582885742,5.365244842477101,0
7,1218,provo:24:34,1242,60,13.605008125305176,71.30939483642578,0.19078843295574188,24,34,the,0.7844108939170837,5.3379711932973875,0
7,1219,provo:24:35,1243,34,16.104116439819336,79.04764556884766,0.20372670888900757,24,35,very,14.44084358215332,5.318803280495321,0
7,1220,provo:24:36,1244,64,20.99190902709961,78.23356628417969,0.2683235704898834,24,36,green,10.91659450531006,5.102796375058896,0
7,1221,provo:24:37,1245,45,19.99974250793457,81.18921661376953,0.2463349550962448,24,37,Union,15.053492546081545,5.347673477727683,0
7,1222,provo:24:38,1246,57,23.323171615600586,80.41840362548828,0.2900228202342987,24,38,of,0.95680433511734,5.202870867158456,0
7,1223,provo:24:39,1247,60,28.97539520263672,77.82319641113281,0.3723233640193939,24,39,Concerned,0.07423947006464,5.242371376276776,0
7,1224,provo:24:40,1248,54,25.513612747192383,79.13362884521484,0.32241177558898926,24,40,Scientists,0.0412756353616714,5.281421041421406,0
7,1225,provo:24:41,1249,45,18.026020050048828,78.48082733154297,0.2296869307756424,24,41,says,3.69266676902771,5.451311505999511,0
7,1226,provo:24:42,1250,48,20.349374771118164,90.65054321289062,0.22448155283927917,24,42,buyers,15.009284019470217,5.350140773810739,0
7,1227,provo:24:43,1251,54,15.650835037231445,79.29118347167969,0.1973842978477478,24,43,aren't,8.08721923828125,5.324792385274721,0
7,1228,provo:24:44,1252,38,19.95953941345215,85.65911102294922,0.23301129043102264,24,44,always,6.588891506195068,5.353801574830247,0
7,1229,provo:24:45,1253,39,18.684782028198242,79.07696533203125,0.23628602921962738,24,45,getting,5.8392534255981445,5.31571080297565,0
7,1230,provo:24:46,1254,38,18.121809005737305,77.668701171875,0.2333219051361084,24,46,their,4.923393249511719,5.32848063900371,0
7,1231,provo:24:47,1255,52,24.43610954284668,73.07823944091797,0.3343828320503235,24,47,money's,1.8895500898361208,5.401400751423173,0
7,1232,provo:24:48,1256,100,23.782180786132812,78.08805847167969,0.3045559227466583,24,48,worth,0.0033809978049248,5.586606345022839,0
7,1233,provo:25:3,1258,48,22.726369857788086,84.859130859375,0.26781290769577026,25,3,feet,9.016349792480469,5.2398766978583495,0
7,1234,provo:25:4,1259,44,18.499631881713867,77.71755981445312,0.23803670704364777,25,4,were,3.588038921356201,5.2297874313385,0
7,1235,provo:25:5,1260,82,20.913835525512695,83.64164733886719,0.2500409185886383,25,5,then,9.570459365844728,5.349144801091568,0
7,1236,provo:25:6,1261,68,26.496929168701172,87.85034942626953,0.301614373922348,25,6,re-wrapped,18.28561210632324,5.282658557894597,0
7,1237,provo:25:7,1262,70,23.57080841064453,84.03394317626953,0.28049153089523315,25,7,even,13.106115341186523,5.3831819113216985,0
7,1238,provo:25:8,1263,79,30.219242095947266,93.6549301147461,0.3226657807826996,25,8,tighter,3.1479952335357666,5.230630159303673,0
7,1239,provo:25:9,1264,62,22.839683532714844,79.2350845336914,0.2882521450519562,25,9,than,5.846129894256592,5.353409655575401,0
7,1240,provo:25:10,1265,68,16.12042808532715,73.61071014404297,0.21899569034576416,25,10,"before,",3.5142722129821777,5.231299463524707,0
7,1241,provo:25:11,1266,53,19.95644760131836,88.07184600830078,0.2265928089618683,25,11,causing,7.011167049407959,5.30992040631644,0
7,1242,provo:25:12,1267,57,17.99066925048828,84.7566909790039,0.21226252615451813,25,12,her,1.964289307594299,5.239990773970563,0
7,1243,provo:25:13,1268,60,33.42816925048828,83.52981567382812,0.4001944661140442,25,13,footprint,18.858875274658203,5.215719911448378,0
7,1244,provo:25:14,1269,51,18.29994773864746,69.9781265258789,0.2615095376968384,25,14,to,0.0714468136429786,5.34358952368881,0
7,1245,provo:25:15,1270,54,28.3198299407959,85.55297088623047,0.3310210108757019,25,15,shrink,7.778488636016846,5.190695155799563,0
7,1246,provo:25:16,1271,81,25.33285903930664,90.37091827392578,0.2803209125995636,25,16,further,4.686328411102295,5.299932332780712,0
7,1247,provo:25:17,1272,60,19.343595504760742,73.865478515625,0.2618759870529175,25,17,as,5.036875247955322,5.273450351648486,0
7,1248,provo:25:18,1273,41,13.894952774047852,67.55692291259766,0.20567770302295685,25,18,the,3.039907455444336,5.218594488329894,0
7,1249,provo:25:19,1274,49,22.0408992767334,85.20745086669922,0.25867336988449097,25,19,bones,9.873893737792969,5.350352369051215,0
7,1250,provo:25:20,1275,48,25.804828643798828,87.7569351196289,0.29404887557029724,25,20,slowly,6.928787708282471,5.341036802549361,0
7,1251,provo:25:21,1276,69,31.988351821899414,89.74722290039062,0.3564271926879883,25,21,fused,7.507406711578369,5.332636571616913,0
7,1252,provo:25:22,1277,64,24.36891746520996,81.71959686279297,0.29820165038108826,25,22,into,2.8074066638946533,5.3685781005013125,0
7,1253,provo:25:23,1278,63,20.19910430908203,75.28146362304688,0.2683144509792328,25,23,their,5.933960914611816,5.332913086666726,0
7,1254,provo:25:24,1279,65,22.53651237487793,83.09966278076172,0.2711986005306244,25,24,new,5.6922807693481445,5.279932289453904,0
7,1255,provo:25:25,1280,53,14.660723686218262,71.04422760009766,0.20636051893234253,25,25,configuration.,9.569820404052734,5.308800524483517,1
7,1256,provo:25:26,1281,39,23.40719985961914,88.53789520263672,0.2643749415874481,25,26,Occasionally,13.392030715942385,5.3817598670797695,0
7,1257,provo:25:27,1282,44,23.02257537841797,77.13142395019531,0.29848504066467285,25,27,girls',20.601091384887695,5.34071230601151,0
